experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250708_160041,factual_lookup,286,What is unknown about the complexity classes between L and P that further prevents determining the value relationship between L and P?,if they are distinct or equal classes,unknown,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:50.462287,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,287,Problems capable of theoretical solutions but consuming unreasonable time in practical application are known as what?,intractable problems,mathematical problem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:50.800397,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,288,Intractable problems lacking polynomial time solutions necessarily negate the practical efficacy of what type of algorithm?,exponential-time algorithms,root - finding algorithm,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:50.948459,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,289,"If NP is not equal to P, viewed through this lens, what type of problems can also be considered intractable?",NP-complete problems,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:15:51.074613,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,290,What eponymous variation of arithmetic presents a decision problem not evidenced in P?,Presburger arithmetic,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:51.238718,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,291,"Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in reasonable periods of time?",algorithms have been written,the question,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:51.640198,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,292,What is an example of a problem to which effective algorithms have provided a solution in spite of the intractability associated with the breadth of sizes?,NP-complete knapsack problem,reachability,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:52.034689,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,293,How quickly can an algorithm solve an NP-complete knapsack problem?,in less than quadratic time,quickly enough,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:52.163873,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,294,What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms?,NP-complete Boolean satisfiability problem,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:52.325298,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,295,What tactic did researchers employ to offset the former deficit of work surrounding the complexity of algorithmic problems?,foundations were laid out,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:52.500463,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,296,Who was the most influential researcher among those grappling with the deficit of work surrounding the complexity posed by algorithmic problems?,Alan Turing,patrick geddes,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:52.908435,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,297,What theoretical device is attributed to Alan Turing?,Turing machines,the,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:53.273325,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,298,In what year was the Alan Turing's definitional model of a computing device received?,1936,1950,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:53.405469,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,299,In the most basic sense what did a Turing machine emulate?,a computer,natural language conversations,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:15:53.554559,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,300,What paper is commonly considered the bellwether ushering in systematic studies computational complexity?,On the Computational Complexity of Algorithms,the definition of marriage,0.0,0.4,0.3333333333333333,4,SQuAD baseline,2025-07-08T16:15:53.717012,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,301,"What individuals were responsible for authoring ""On the Computational Complexity of Algorithms""?",Juris Hartmanis and Richard Stearns,alan turing,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:54.163103,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,302,In what year was Hatmanis and Stearn's seminal work in computational complexity received? ,1965,1970,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:54.543890,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,303,"What complex measurements were defined by ""On the Computational Complexity of Algorithms""?",time and space,asymptotic computational complexity,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:15:54.714115,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,304,"In what year did Edmond's characterize a ""good"" algorithm?",1965,1876,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:54.861708,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,305,Who provided a definition of linear bounded automata in 1960?,John Myhill,john von neumann,0.0,0.4,0.5,3,SQuAD baseline,2025-07-08T16:15:55.004521,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,306,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,"march 28, 1992",0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:15:55.392687,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,307,"In 1962, who was responsible for the authorship of a paper published on real time-computations?",Hisao Yamada,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:55.800228,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,308,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,existence,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:55.918846,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,309,"In the effort of maintaining a level of abstraction, what choice is typically left independent?",encoding,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:56.071292,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,310,Who is responsible for axiomatic complexity theory?,Manuel Blum,james bieri,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:56.214053,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,311,What theorem was implicated by Manuel Blum's axioms?,speed-up theorem,howard's test,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:15:56.607353,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,312,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:57.014070,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,313,"How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address?",21,approximately equal to 3.14159,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:57.200918,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,314,What is Southern California often abbreviated as?,SoCal,south,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:57.347108,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,315,"Despite being traditionall described as ""eight counties"", how many counties does this region actually have?",10 counties,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:15:57.465926,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,316,What is a major importance of Southern California in relation to California and the United States?,economic center,the `` southern united states '',0.0,0.0,0.0,6,SQuAD baseline,2025-07-08T16:15:57.889857,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,317,"What are the ties that best described what the ""eight counties"" are based on?",demographics and economic ties,the battle of thermopylae,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:58.308104,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,318,The reasons for the las two counties to be added are based on what?,historical political divisions,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:15:58.487002,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,319,What is the name of the region that is not defined by the eight or 10 county definitions?,Southern California Megaregion,Ask the host,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:15:58.629785,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,320,How many megaregions are there in the United States?,11,11,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:15:58.745509,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,321,What is the name of the state that the megaregion expands to in the east?,Nevada,virginia,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:59.119173,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,322,Which border does the megaregion extend over?,Mexican,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:15:59.453608,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,323,What is the name of the area past the border that the megaregion extends into?,Tijuana,cascadia,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:59.604243,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,324,Which coastline does Southern California touch?,Pacific,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:15:59.744333,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,325,How many metropolitan areas does Southern California's population encompass?,seven,two,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:15:59.887708,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,326,How many inhabitants does the Los Angeles area contain?,12 million,1.4 million,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:16:00.201734,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,327,Which of the three heavily populated areas has the least number of inhabitants?,San Diego,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:00.469824,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,328,How many people does the Greater Los Angeles Area have?,17.5 million,nearly 13 million residents,0.0,0.3333333333333333,0.5,4,SQuAD baseline,2025-07-08T16:16:00.764967,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,329,What is the name of the water body that is found to the east?,Colorado River,east sea,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:00.905736,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,330,What is the name of the desert on the border of Arizona?,Colorado Desert,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:01.032984,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,331,What is the name of the desert near the border of Nevada?,Mojave Desert,arizona,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:01.181154,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,332,What is the name of the border to the south?,Mexico–United States border,the mason -- dixon line,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:01.611490,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,333,The cities of Los Angeles and San Diego are a part of which state?,California,california,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:02.010854,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,334,What is the population of Los Angeles?,"3,792,621",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:02.164659,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,335,Which city is the most populous in California?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:16:02.303562,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,336,What is the eighth most populous city in the nation?,San Diego,san antonio,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:16:02.450411,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,337,In which cardinal direction from Los Angeles is San Diego?,south,south,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:02.819329,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,338,"Orange, San Diego, Riverside and San Bernardino make up four of the five counties. What is the name of the last county?",Los Angeles,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:03.144089,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,339,What country are all the counties in?,United States,united kingdom,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:16:03.309407,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,340,"What are Los Angeles, Orange, San Diego, San Bernardino and Riverside?",counties,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:03.448107,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,341,What is the lowest ranking one of the counties could have in terms of most populous counties in the United States?,15,ask the host,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:03.589480,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,342,What is the smallest geographical region discussed?,counties,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:03.870912,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,343,What is the name given to the district that is associated with the motion picture industry?,Hollywood,district of hollywood,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T16:16:04.131980,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,344,Which city does the Hollywood district belong to?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:16:04.551113,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,345,Which company owns ABC?,The Walt Disney Company,australian broadcasting corporation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:04.705821,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,346,"Other than the motion picture and television industry, what other major industry is centered in Los Angeles?",music,media industry,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:04.842577,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,347,"Other than Universal and Warner Brothers, what other company runs a major record company?",Sony,warner bros.,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:04.993798,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,348,"Other than surf, what other culture is southern California home to?",skateboard,artisan communities,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:05.373867,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,349,What is the name of the professional skateboarder that lives in southern California?,Tony Hawk,ryan allen,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:05.802509,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,350,What famous snowbaorder lives in southern California?,Shaun White,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:05.968138,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,351,Southern California is second to which island in terms of famous serf breaks?,Oahu,santa cruz island,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:06.129823,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,352,What is the shortened name of the annual yacht race that takes place?,Transpac,yacht racing,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:06.361118,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,353,What is the name of the desert city?,Palm Springs,las vegas,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:06.702452,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,354,Other than the desert city why do many locals and tourists frequent southern California?,beaches,its beaches,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-08T16:16:07.094611,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,355,Which region of California is Palm Springs located in?,southern,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:07.252273,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,356,"Other than for its resort feel, what is Palm Springs popular for?",open spaces,its mid-century modern feel,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:07.423158,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,357,"Geographically speaking, where is California's north - south midway point in terms of latitude?","37° 9' 58.23""",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:07.578004,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,358,How many miles south of San Jose is the north - south midway point located?,11,260 miles,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:07.932653,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,359,"The term ""southern"" California usually refers to how many of the southern-most counties of the state?",ten,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:08.256150,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,360,"Other than Point Conception, what landmark is used in the other definition of southern California?",Tehachapi Mountains,mount diablo,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:08.427846,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,361,Point Conception is an example of a landmark among what boundary of southern California?,northern,point conception,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:08.556562,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,362,Which country used to rule California?,Mexico,spanish,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:08.684552,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,363,Los Angeles is in the lower part of what?,Alta California,southern california,0.0,0.5,0.5,2,SQuAD baseline,2025-07-08T16:16:08.980267,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,364,Which Californio is located in the upper part?,Monterey,california,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:09.313475,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,365,What was the name of the legislation passed in 1850?,the Missouri Compromise,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:09.645619,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,366,The legislation allowed California to be admitted to the Union as what kind of state?,free,a free state,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T16:16:09.785340,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,367,"Other than land laws, what else were the Californios dissatisfied with?",inequitable taxes,the idea of single citizenship,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:09.948149,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,368,What was the name given to the regions in which the pro - slavery southerners lived?,Cow Counties,the southern united states,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:10.094165,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,369,How many times did southern California attempt to achieve a separate statehood?,three,three,1.0,1.0,1.0,1,SQuAD baseline,2025-07-08T16:16:10.456284,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,370,What was the percentage of people that voted in favor of the Pico Act of 1859?,75,60 % ( estimated ),0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:10.887166,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,371,Which Senator was a strong advocate for the Pico Act?,Milton Latham,olympia snowe of maine,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:11.097744,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,372,Which newspaper defined southern California?,Los Angeles Times,los angeles times,1.0,1.0,1.0,3,SQuAD baseline,2025-07-08T16:16:11.253067,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,373,In which year did the newspaper define southern California?,1900,1862,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:11.435652,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,374,In which year did the newspaper change its previous definition?,1999,1896,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:11.728857,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,375,What was the newer county added to the list?,Imperial,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:12.068124,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,376,How many counties initially made up the definition of southern California?,seven,six,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:12.194455,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,377,Which organizations most commonly divide and promote the state?,regional tourism groups,divided government,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:12.332352,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,378,"Other than the Automobile Club of Southern California, what other AAA Auto Club chose to simplify the divide?",California State Automobile Association,automobile club of southern california,0.0,0.4444444444444445,0.5,5,SQuAD baseline,2025-07-08T16:16:12.505830,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,379,The two AAA clubs divided the state into a northern and southern California as opposed to what point of view?,three-region,"northern and southern california, respectively",0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:12.941896,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,380,Which mountain range influenced the split of the regions?,Tehachapis,pamir mountains,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:13.345367,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,381,"In the definition based off the mountain range, which region would the desert portions of north Los Angeles County be included in?",southern,the california mountains,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:13.501425,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,382,Where does southern California's megalopolis standard in terms of population nationwide?,third,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:13.621518,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,383,"Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped?",vast areas,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:13.780080,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,384,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?",suburban,urban agglomeration,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:14.182553,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,385,"Outside of its use of automobiles, what else is southern California famous for using?",highways,suburban communities,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:14.548189,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,386,What kind of region can be found inside the urban area of southern California?,international metropolitan,urban agglomeration,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:14.711998,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,387,What is the main gap to continued urbanization?,Camp Pendleton,rent gap,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:14.850267,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,388,"Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with?",Inland Empire,san diego metropolitan area,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:15.007068,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,389,Who considers Los Angeles County to be a separate metropolitan area?,United States Census Bureau,question : is angeles county a metropolitan area,0.0,0.0,0.0,8,SQuAD baseline,2025-07-08T16:16:15.463106,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,390,Other than L.A. which other county do many people commute to?,Orange,county of columbia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:16:15.864147,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,391,"Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop?",1990s,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:16.023149,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,392,What kind of climate does southern California maintain?,Mediterranean,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:16.178599,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,393,"Other than many sunny days, what characteristic is typical for the climate in souther California?",infrequent rain,subtropical,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:16.317813,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,394,What is the low end of the temperature range in summer?,60's,around - 10 ° c,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:16.720358,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,395,How frequent is snow in the Southwest of the state?,very rare,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:16:17.059130,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,396,What is the high end of the temperature range in winter?,70,around - 10 ° c,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:16:17.222451,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,397,What term best describes southern California's collection of landscapes?,varied,mojave desert,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:16:17.369039,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,398,The region spans starting at islands found in which body of water?,Pacific Ocean,ocean,0.0,0.6666666666666666,0.5,1,SQuAD baseline,2025-07-08T16:16:17.505516,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,399,What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California?,topographic,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:17.907844,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,400,The region spans which mountains other than the Transverse ranges?,Peninsular,the peninsular ranges,0.0,0.5,1.0,3,SQuAD baseline,2025-07-08T16:16:18.312440,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,401,The mountain ranges tail off into what kind of geographical formation?,valleys,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:16:18.435632,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,402,How many earthquakes does southern California experience in a year?,"10,000","about 10,000",0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-08T16:16:18.582430,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,factual_lookup,403,"Generally speaking, what size are the earthquakes that hit southern California?",small,magnitude 6.0 and greater,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:16:18.746910,20250708_161845,facebook/rag-token-nq,500
