experiment_id,template,question_id,original_question,base_question,formatted_question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,had_original_question_mark,timestamp
question_mark_20250710_060653,with_question_mark,719,Jean De Rely's illustrated French-language scriptures were first published in what city?,Jean De Rely's illustrated French-language scriptures were first published in what city,Jean De Rely's illustrated French-language scriptures were first published in what city?,Paris,paris,1.0,1.0,1.0,1,True,2025-07-10T06:27:02.279176
question_mark_20250710_060653,with_question_mark,720,What were the towns granted to the Huguenots in 1598 collectively called?,What were the towns granted to the Huguenots in 1598 collectively called,What were the towns granted to the Huguenots in 1598 collectively called?,villes de sûreté,the thirteen colonies of virginia,0.0,0.0,0.0,5,True,2025-07-10T06:27:03.276651
question_mark_20250710_060653,with_question_mark,721,What was the most important of these cities or towns?,What was the most important of these cities or towns,What was the most important of these cities or towns?,Montpellier,towns,0.0,0.0,0.0,1,True,2025-07-10T06:27:03.605184
question_mark_20250710_060653,with_question_mark,722,France laid siege to Montpellier in what year?,France laid siege to Montpellier in what year,France laid siege to Montpellier in what year?,1622,1622,1.0,1.0,1.0,1,True,2025-07-10T06:27:04.061815
question_mark_20250710_060653,with_question_mark,723,What proclamation officially ended limited Huguenot autonomy?,What proclamation officially ended limited Huguenot autonomy,What proclamation officially ended limited Huguenot autonomy?,Edict of Alès,king jigme khesar namgyel wangchuck,0.0,0.0,0.0,5,True,2025-07-10T06:27:04.922046
question_mark_20250710_060653,with_question_mark,724,When was this proclamation issued?,When was this proclamation issued,When was this proclamation issued?,1629,"september 22, 1862",0.0,0.0,0.0,3,True,2025-07-10T06:27:05.680725
question_mark_20250710_060653,with_question_mark,725,Where did the first Huguenot colonists settle?,Where did the first Huguenot colonists settle,Where did the first Huguenot colonists settle?,at the Cape of Good Hope,new netherlands,0.0,0.0,0.0,2,True,2025-07-10T06:27:06.466194
question_mark_20250710_060653,with_question_mark,726,What modern city is located on the original Huguenot colony?,What modern city is located on the original Huguenot colony,What modern city is located on the original Huguenot colony?,Cape Town,new amsterdam,0.0,0.0,0.0,2,True,2025-07-10T06:27:07.093707
question_mark_20250710_060653,with_question_mark,727,Who was the first Huguenot to arrive at the Cape of Good Hope?,Who was the first Huguenot to arrive at the Cape of Good Hope,Who was the first Huguenot to arrive at the Cape of Good Hope?,Maria de la Queillerie,maria de la quellerie,0.0,0.75,0.75,4,True,2025-07-10T06:27:07.739698
question_mark_20250710_060653,with_question_mark,728,What trading company helped settle Huguenots near the Cape?,What trading company helped settle Huguenots near the Cape,What trading company helped settle Huguenots near the Cape?,Dutch East India Company,,0.0,0.0,0.0,0,True,2025-07-10T06:27:08.069467
question_mark_20250710_060653,with_question_mark,729,The number of new Huguenot colonists declined after what year?,The number of new Huguenot colonists declined after what year,The number of new Huguenot colonists declined after what year?,1700,1783,0.0,0.0,0.0,1,True,2025-07-10T06:27:08.585719
question_mark_20250710_060653,with_question_mark,730,When did Huguenots colonize in North America?,When did Huguenots colonize in North America,When did Huguenots colonize in North America?,1624,1700s,0.0,0.0,0.0,1,True,2025-07-10T06:27:09.077370
question_mark_20250710_060653,with_question_mark,731,Who led the North American Huguenot colonial expedition?,Who led the North American Huguenot colonial expedition,Who led the North American Huguenot colonial expedition?,Jessé de Forest,philip carteret,0.0,0.0,0.0,2,True,2025-07-10T06:27:09.904268
question_mark_20250710_060653,with_question_mark,732,What was the name of the first Huguenot church in the New World?,What was the name of the first Huguenot church in the New World,What was the name of the first Huguenot church in the New World?,L'Église française à la Nouvelle-Amsterdam,huguenot church,0.0,0.0,0.0,2,True,2025-07-10T06:27:10.611773
question_mark_20250710_060653,with_question_mark,733,By what name is that first Huguenot church known today?,By what name is that first Huguenot church known today,By what name is that first Huguenot church known today?,L'Eglise du Saint-Esprit,the french protestant church,0.0,0.0,0.0,4,True,2025-07-10T06:27:11.299254
question_mark_20250710_060653,with_question_mark,734,The Huguenots were the first Europeans to live in what modern New York borough?,The Huguenots were the first Europeans to live in what modern New York borough,The Huguenots were the first Europeans to live in what modern New York borough?,Brooklyn,brooklyn,1.0,1.0,1.0,1,True,2025-07-10T06:27:11.864777
question_mark_20250710_060653,with_question_mark,735,What southern city did the Huguenots settle near?,What southern city did the Huguenots settle near,What southern city did the Huguenots settle near?,"Charleston, South Carolina",charleston,0.0,0.0,0.0,1,True,2025-07-10T06:27:12.444397
question_mark_20250710_060653,with_question_mark,736,Where in South Carolina did Huguenot nobility settle?,Where in South Carolina did Huguenot nobility settle,Where in South Carolina did Huguenot nobility settle?,the Charleston Orange district,charleston orange district,0.0,0.8571428571428571,0.75,3,True,2025-07-10T06:27:13.536632
question_mark_20250710_060653,with_question_mark,737,When did the Huguenots secure the right to own land in the Baronies?,When did the Huguenots secure the right to own land in the Baronies,When did the Huguenots secure the right to own land in the Baronies?,1697,1697,1.0,1.0,1.0,1,True,2025-07-10T06:27:14.123593
question_mark_20250710_060653,with_question_mark,738,From whom did the Huguenots in South Carolina purchase land from?,From whom did the Huguenots in South Carolina purchase land from,From whom did the Huguenots in South Carolina purchase land from?,the British Landgrave Edmund Bellinger,,0.0,0.0,0.0,0,True,2025-07-10T06:27:14.521283
question_mark_20250710_060653,with_question_mark,739,Charleston settler Elie Prioleau was from what French town?,Charleston settler Elie Prioleau was from what French town,Charleston settler Elie Prioleau was from what French town?,Pons,france,0.0,0.0,0.0,1,True,2025-07-10T06:27:15.041297
question_mark_20250710_060653,with_question_mark,740,Who was Louis XIV's main rival?,Who was Louis XIV's main rival,Who was Louis XIV's main rival?,William III of Orange,austria,0.0,0.0,0.0,1,True,2025-07-10T06:27:15.377923
question_mark_20250710_060653,with_question_mark,741,William would eventually gain what throne?,William would eventually gain what throne,William would eventually gain what throne?,King of England,,0.0,0.0,0.0,0,True,2025-07-10T06:27:15.813353
question_mark_20250710_060653,with_question_mark,742,What coalition rose up to oppose Louis XIV's France?,What coalition rose up to oppose Louis XIV's France,What coalition rose up to oppose Louis XIV's France?,League of Augsburg,great britain,0.0,0.0,0.0,2,True,2025-07-10T06:27:16.533383
question_mark_20250710_060653,with_question_mark,743,With what European country did the Huguenots feel kinship for emigration to?,With what European country did the Huguenots feel kinship for emigration to,With what European country did the Huguenots feel kinship for emigration to?,Dutch Republic,england,0.0,0.0,0.0,1,True,2025-07-10T06:27:17.101070
question_mark_20250710_060653,with_question_mark,744,When did France and the Dutch fight in the 17th century?,When did France and the Dutch fight in the 17th century,When did France and the Dutch fight in the 17th century?,1672,1672 -- 78,0.0,0.5,1.0,3,True,2025-07-10T06:27:17.874184
question_mark_20250710_060653,with_question_mark,745,What proclamation abolished protestantism in France?,What proclamation abolished protestantism in France,What proclamation abolished protestantism in France?,Edict of Fontainebleau,the edict of fontainebleau,0.0,0.8571428571428571,1.0,4,True,2025-07-10T06:27:18.543116
question_mark_20250710_060653,with_question_mark,746,When was this edict declared?,When was this edict declared,When was this edict declared?,1685,12 february 1577,0.0,0.0,0.0,3,True,2025-07-10T06:27:19.197337
question_mark_20250710_060653,with_question_mark,747,Which French kind issued this declaration?,Which French kind issued this declaration,Which French kind issued this declaration?,Louis XIV,french king louis xvi,0.0,0.3333333333333333,0.5,4,True,2025-07-10T06:27:19.965708
question_mark_20250710_060653,with_question_mark,748,How many Huguenots fled France by the 1700s?,How many Huguenots fled France by the 1700s,How many Huguenots fled France by the 1700s?,"500,000",,0.0,0.0,0.0,0,True,2025-07-10T06:27:20.523974
question_mark_20250710_060653,with_question_mark,749,What group specifically opposed the Huguenots?,What group specifically opposed the Huguenots,What group specifically opposed the Huguenots?,Catholic Church in France,catholicists,0.0,0.0,0.0,1,True,2025-07-10T06:27:21.199047
question_mark_20250710_060653,with_question_mark,750,What event was the worst example of Huguenot persecution?,What event was the worst example of Huguenot persecution,What event was the worst example of Huguenot persecution?,St. Bartholomew's Day massacre,st. bartholomew's day massacre,1.0,1.0,1.0,4,True,2025-07-10T06:27:21.935570
question_mark_20250710_060653,with_question_mark,751,How many Huguenots were killed during this purge?,How many Huguenots were killed during this purge,How many Huguenots were killed during this purge?,"5,000 to 30,000",thousands,0.0,0.0,0.0,1,True,2025-07-10T06:27:22.327856
question_mark_20250710_060653,with_question_mark,752,How did the Huguenots defend themselves?,How did the Huguenots defend themselves,How did the Huguenots defend themselves?,their own militia,,0.0,0.0,0.0,0,True,2025-07-10T06:27:22.748656
question_mark_20250710_060653,with_question_mark,753,What were the civil wars caused by the Huguenots called?,What were the civil wars caused by the Huguenots called,What were the civil wars caused by the Huguenots called?,Huguenot rebellions,the french wars of religion,0.0,0.0,0.0,5,True,2025-07-10T06:27:23.464379
question_mark_20250710_060653,with_question_mark,754,Where did these uprisings take place?,Where did these uprisings take place,Where did these uprisings take place?,southwestern France,united states,0.0,0.0,0.0,2,True,2025-07-10T06:27:24.337985
question_mark_20250710_060653,with_question_mark,755,When did these rebellions take place?,When did these rebellions take place,When did these rebellions take place?,between 1621 and 1629,18th century -- early 19th century,0.0,0.0,0.0,6,True,2025-07-10T06:27:25.154275
question_mark_20250710_060653,with_question_mark,756,What King and former Huguenot looked out for the welfare of the group?,What King and former Huguenot looked out for the welfare of the group,What King and former Huguenot looked out for the welfare of the group?,Henry IV,louis xiv,0.0,0.0,0.0,2,True,2025-07-10T06:27:25.609998
question_mark_20250710_060653,with_question_mark,757,Which successor to Henry resumed persecution of the Huguenots?,Which successor to Henry resumed persecution of the Huguenots,Which successor to Henry resumed persecution of the Huguenots?,Louis XIII,henry iv,0.0,0.0,0.0,2,True,2025-07-10T06:27:25.993274
question_mark_20250710_060653,with_question_mark,758,How many protestants live in France today?,How many protestants live in France today,How many protestants live in France today?,one million,over,0.0,0.0,0.0,1,True,2025-07-10T06:27:26.442993
question_mark_20250710_060653,with_question_mark,759,What percentage of France's population is protestant today?,What percentage of France's population is protestant today,What percentage of France's population is protestant today?,2%,two percent,0.0,0.0,0.0,2,True,2025-07-10T06:27:27.088776
question_mark_20250710_060653,with_question_mark,760,What northern province in France has a large protestant population?,What northern province in France has a large protestant population,What northern province in France has a large protestant population?,Alsace,bas - rhin,0.0,0.0,0.0,3,True,2025-07-10T06:27:27.828669
question_mark_20250710_060653,with_question_mark,761,What is the southern region where protestants are concentrated?,What is the southern region where protestants are concentrated,What is the southern region where protestants are concentrated?,Cévennes,the bible belt,0.0,0.0,0.0,3,True,2025-07-10T06:27:28.411842
question_mark_20250710_060653,with_question_mark,762,What country currently has a group who call themselves Huguenots?,What country currently has a group who call themselves Huguenots,What country currently has a group who call themselves Huguenots?,Australia,france,0.0,0.0,0.0,1,True,2025-07-10T06:27:28.903239
question_mark_20250710_060653,with_question_mark,763,What city north of New York was settled by Huguenots?,What city north of New York was settled by Huguenots,What city north of New York was settled by Huguenots?,New Rochelle,new amsterdam,0.0,0.5,0.5,2,True,2025-07-10T06:27:29.399212
question_mark_20250710_060653,with_question_mark,764,What town in upstate New York was settled by Huguenots?,What town in upstate New York was settled by Huguenots,What town in upstate New York was settled by Huguenots?,New Paltz,new rochelle,0.0,0.5,0.5,2,True,2025-07-10T06:27:29.831704
question_mark_20250710_060653,with_question_mark,765,What Huguenot area is designated as a historical landmark?,What Huguenot area is designated as a historical landmark,What Huguenot area is designated as a historical landmark?,"""Huguenot Street Historic District"" in New Paltz",2018,0.0,0.0,0.0,1,True,2025-07-10T06:27:30.298024
question_mark_20250710_060653,with_question_mark,766,What is located within this district?,What is located within this district,What is located within this district?,the oldest street in the United States of America,educational and cultural institutions,0.0,0.0,0.0,4,True,2025-07-10T06:27:31.136501
question_mark_20250710_060653,with_question_mark,767,In what borough is there a neighborhood called Huguenot?,In what borough is there a neighborhood called Huguenot,In what borough is there a neighborhood called Huguenot?,Staten Island,staten island,1.0,1.0,1.0,2,True,2025-07-10T06:27:31.810469
question_mark_20250710_060653,with_question_mark,768,What country initially received the largest number of Huguenot refugees?,What country initially received the largest number of Huguenot refugees,What country initially received the largest number of Huguenot refugees?,the Dutch Republic,england,0.0,0.0,0.0,1,True,2025-07-10T06:27:32.163786
question_mark_20250710_060653,with_question_mark,769,How many refugees emigrated to the Dutch Republic?,How many refugees emigrated to the Dutch Republic,How many refugees emigrated to the Dutch Republic?,"an estimated total of 75,000 to 100,000 people",two - thirds,0.0,0.0,0.0,3,True,2025-07-10T06:27:32.631362
question_mark_20250710_060653,with_question_mark,770,What was the population of the Dutch Republic before this emigration?,What was the population of the Dutch Republic before this emigration,What was the population of the Dutch Republic before this emigration?,ca. 2 million,"5,420,163",0.0,0.0,0.0,1,True,2025-07-10T06:27:33.149130
question_mark_20250710_060653,with_question_mark,771,What two areas in the Republic were first to grant rights to the Huguenots?,What two areas in the Republic were first to grant rights to the Huguenots,What two areas in the Republic were first to grant rights to the Huguenots?,Amsterdam and the area of West Frisia,nantes,0.0,0.0,0.0,1,True,2025-07-10T06:27:33.552377
question_mark_20250710_060653,with_question_mark,772,What declaration predicated the emigration of Huguenot refugees?,What declaration predicated the emigration of Huguenot refugees,What declaration predicated the emigration of Huguenot refugees?,the revocation of the Edict of Nantes,the edict of fontainebleau,0.0,0.6666666666666665,0.6,4,True,2025-07-10T06:27:34.275774
question_mark_20250710_060653,with_question_mark,773,Where was the Gate of King Hugo?,Where was the Gate of King Hugo,Where was the Gate of King Hugo?,Tours,darjeeling,0.0,0.0,0.0,1,True,2025-07-10T06:27:35.141432
question_mark_20250710_060653,with_question_mark,774,By what other name was the Gate known?,By what other name was the Gate known,By what other name was the Gate known?,Huguon,`` the gate '',0.0,0.0,0.0,4,True,2025-07-10T06:27:35.800043
question_mark_20250710_060653,with_question_mark,775,Who allegedly haunted the gate?,Who allegedly haunted the gate,Who allegedly haunted the gate?,the ghost of le roi Huguet,robert kelly,0.0,0.0,0.0,2,True,2025-07-10T06:27:36.164885
question_mark_20250710_060653,with_question_mark,776,"By what name were the ""supposedly reformed"" known?","By what name were the ""supposedly reformed"" known","By what name were the ""supposedly reformed"" known?",prétendus réformés,puritans,0.0,0.0,0.0,1,True,2025-07-10T06:27:36.643741
question_mark_20250710_060653,with_question_mark,777,What time of day did these reformed supposedly gather to engage in Huguenot rituals?,What time of day did these reformed supposedly gather to engage in Huguenot rituals,What time of day did these reformed supposedly gather to engage in Huguenot rituals?,night,buddha,0.0,0.0,0.0,1,True,2025-07-10T06:27:37.309439
question_mark_20250710_060653,with_question_mark,778,Where did Huguenots and Walloons settle in England?,Where did Huguenots and Walloons settle in England,Where did Huguenots and Walloons settle in England?,Canterbury,england,0.0,0.0,0.0,1,True,2025-07-10T06:27:38.135272
question_mark_20250710_060653,with_question_mark,779,What house was the site of a weaving school in Canterbury?,What house was the site of a weaving school in Canterbury,What house was the site of a weaving school in Canterbury?,The Weavers,billingsley,0.0,0.0,0.0,1,True,2025-07-10T06:27:38.907960
question_mark_20250710_060653,with_question_mark,780,What social construct did Huguenot refugees in Canterbury practice?,What social construct did Huguenot refugees in Canterbury practice,What social construct did Huguenot refugees in Canterbury practice?,economic separation,economic separation,1.0,1.0,1.0,2,True,2025-07-10T06:27:39.451266
question_mark_20250710_060653,with_question_mark,781,What other English towns were sites of Huguenot settlement?,What other English towns were sites of Huguenot settlement,What other English towns were sites of Huguenot settlement?,"Kent, particularly Sandwich, Faversham and Maidstone",new netherlands,0.0,0.0,0.0,2,True,2025-07-10T06:27:40.003621
question_mark_20250710_060653,with_question_mark,782,What is located on the site of The Weaving House currently?,What is located on the site of The Weaving House currently,What is located on the site of The Weaving House currently?,a restaurant,?,0.0,0.0,0.0,1,True,2025-07-10T06:27:40.475417
question_mark_20250710_060653,with_question_mark,783,What Irish cities had Huguenot mayors in the 1600s and 1700s?,What Irish cities had Huguenot mayors in the 1600s and 1700s,What Irish cities had Huguenot mayors in the 1600s and 1700s?,"Dublin, Cork, Youghal and Waterford",dublin,0.0,0.0,0.0,1,True,2025-07-10T06:27:40.827648
question_mark_20250710_060653,with_question_mark,784,French Church Street is in what Irish town?,French Church Street is in what Irish town,French Church Street is in what Irish town?,Cork City,lauderdale,0.0,0.0,0.0,1,True,2025-07-10T06:27:41.603927
question_mark_20250710_060653,with_question_mark,785,Where is D'Olier Street?,Where is D'Olier Street,Where is D'Olier Street?,Dublin,"in new orleans, louisiana",0.0,0.0,0.0,4,True,2025-07-10T06:27:42.622029
question_mark_20250710_060653,with_question_mark,786,D'Olier Street is named after whom?,D'Olier Street is named after whom,D'Olier Street is named after whom?,a High Sheriff and one of the founders of the Bank of Ireland,françois d'olier,0.0,0.0,0.0,2,True,2025-07-10T06:27:43.274784
question_mark_20250710_060653,with_question_mark,787,The French church in Portarlington was built when?,The French church in Portarlington was built when,The French church in Portarlington was built when?,1696,1821,0.0,0.0,0.0,1,True,2025-07-10T06:27:43.793942
question_mark_20250710_060653,with_question_mark,788,What is the common term for the loss of key members of French society to Huguenot emigration?,What is the common term for the loss of key members of French society to Huguenot emigration,What is the common term for the loss of key members of French society to Huguenot emigration?,brain drain,émigré,0.0,0.0,0.0,1,True,2025-07-10T06:27:44.236992
question_mark_20250710_060653,with_question_mark,789,What was the name of France's primary colony in the New World?,What was the name of France's primary colony in the New World,What was the name of France's primary colony in the New World?,New France,new france,1.0,1.0,1.0,2,True,2025-07-10T06:27:44.723005
question_mark_20250710_060653,with_question_mark,790,What persons were not allowed to settle in New France?,What persons were not allowed to settle in New France,What persons were not allowed to settle in New France?,non-Catholics,huguenots,0.0,0.0,0.0,1,True,2025-07-10T06:27:45.537999
question_mark_20250710_060653,with_question_mark,791,The French and Indian War was the New World aspect of what European conflict?,The French and Indian War was the New World aspect of what European conflict,The French and Indian War was the New World aspect of what European conflict?,Seven Years' War,seven years'war overseas,0.0,0.3333333333333333,0.3333333333333333,3,True,2025-07-10T06:27:46.367302
question_mark_20250710_060653,with_question_mark,792,When did the British defeat New France?,When did the British defeat New France,When did the British defeat New France?,1759-60,"may 9, 1725",0.0,0.0,0.0,3,True,2025-07-10T06:27:46.926049
question_mark_20250710_060653,with_question_mark,793,What was Henry IV known as before taking the throne?,What was Henry IV known as before taking the throne,What was Henry IV known as before taking the throne?,Henry of Navarre,also known as henry beauclerc,0.0,0.25,0.3333333333333333,5,True,2025-07-10T06:27:47.645758
question_mark_20250710_060653,with_question_mark,794,When did Henry issue the Edict of Nantes?,When did Henry issue the Edict of Nantes,When did Henry issue the Edict of Nantes?,1598,probably on 30 april 1598,0.0,0.33333333333333337,1.0,5,True,2025-07-10T06:27:48.233486
question_mark_20250710_060653,with_question_mark,795,What did the Edict do for Huguenots in France?,What did the Edict do for Huguenots in France,What did the Edict do for Huguenots in France?,granted the Protestants equality with Catholics,declared protestantism illegal,0.0,0.0,0.0,3,True,2025-07-10T06:27:48.992763
question_mark_20250710_060653,with_question_mark,796,The edict protected Catholics by discouraging what?,The edict protected Catholics by discouraging what,The edict protected Catholics by discouraging what?,the founding of new Protestant churches,age of discovery,0.0,0.2222222222222222,0.16666666666666666,3,True,2025-07-10T06:27:49.819867
question_mark_20250710_060653,with_question_mark,797,What religion did Henry renounce upon ascending the throne?,What religion did Henry renounce upon ascending the throne,What religion did Henry renounce upon ascending the throne?,Protestantism,protestantism,1.0,1.0,1.0,1,True,2025-07-10T06:27:50.393588
question_mark_20250710_060653,with_question_mark,798,What was required of Huguenot children after the Edict was revoked?,What was required of Huguenot children after the Edict was revoked,What was required of Huguenot children after the Edict was revoked?,education of children as Catholics,what was required of huguenot children,0.0,0.3636363636363636,0.4,6,True,2025-07-10T06:27:51.001165
question_mark_20250710_060653,with_question_mark,799,How did the revocation restrict Huguenot travel?,How did the revocation restrict Huguenot travel,How did the revocation restrict Huguenot travel?,prohibited emigration,required education,0.0,0.0,0.0,2,True,2025-07-10T06:27:51.650366
question_mark_20250710_060653,with_question_mark,800,How many Huguenots emigrated to North America as colonists?,How many Huguenots emigrated to North America as colonists,How many Huguenots emigrated to North America as colonists?,Four thousand,approximately a million,0.0,0.0,0.0,3,True,2025-07-10T06:27:52.295169
question_mark_20250710_060653,with_question_mark,801,What were Huguenots who stayed in France eventually known as?,What were Huguenots who stayed in France eventually known as,What were Huguenots who stayed in France eventually known as?,"""new converts""",,0.0,0.0,0.0,0,True,2025-07-10T06:27:52.889016
question_mark_20250710_060653,with_question_mark,802,"Besides Britain and North America, where else did Huguenot refugees settle?","Besides Britain and North America, where else did Huguenot refugees settle","Besides Britain and North America, where else did Huguenot refugees settle?","Holland, Prussia, and South Africa",switzerland,0.0,0.0,0.0,1,True,2025-07-10T06:27:53.573478
question_mark_20250710_060653,with_question_mark,803,What were the first two destinations of Huguenot emigres?,What were the first two destinations of Huguenot emigres,What were the first two destinations of Huguenot emigres?,Switzerland and the Netherlands,jamaica,0.0,0.0,0.0,1,True,2025-07-10T06:27:53.911106
question_mark_20250710_060653,with_question_mark,804,When was the French colony in modern day Brazil founded?,When was the French colony in modern day Brazil founded,When was the French colony in modern day Brazil founded?,1555,1555,1.0,1.0,1.0,1,True,2025-07-10T06:27:54.484157
question_mark_20250710_060653,with_question_mark,805,What was the Brazilian French colony called?,What was the Brazilian French colony called,What was the Brazilian French colony called?,France Antarctique,france antartique,0.0,0.5,0.5,2,True,2025-07-10T06:27:55.055179
question_mark_20250710_060653,with_question_mark,806,In what year was Fort Coligny destroyed?,In what year was Fort Coligny destroyed,In what year was Fort Coligny destroyed?,1560,1857,0.0,0.0,0.0,1,True,2025-07-10T06:27:55.516308
question_mark_20250710_060653,with_question_mark,807,By what document did the Huguenots confess their faith to the Portuguese in Brazil?,By what document did the Huguenots confess their faith to the Portuguese in Brazil,By what document did the Huguenots confess their faith to the Portuguese in Brazil?,the Guanabara Confession of Faith,guanabara confession of faith,0.0,0.888888888888889,0.8,4,True,2025-07-10T06:27:56.439564
question_mark_20250710_060653,with_question_mark,808,Families with French names in South Africa speak what language today?,Families with French names in South Africa speak what language today,Families with French names in South Africa speak what language today?,Afrikaans,french,0.0,0.0,0.0,1,True,2025-07-10T06:27:56.830882
question_mark_20250710_060653,with_question_mark,809,What South African industry descended from Huguenot settlers?,What South African industry descended from Huguenot settlers,What South African industry descended from Huguenot settlers?,wine industry,health care and social assistance,0.0,0.0,0.0,5,True,2025-07-10T06:27:57.415766
question_mark_20250710_060653,with_question_mark,810,Where can one find the formerly Huguenot farms in South Africa?,Where can one find the formerly Huguenot farms in South Africa,Where can one find the formerly Huguenot farms in South Africa?,Western Cape province,franschhoek,0.0,0.0,0.0,1,True,2025-07-10T06:27:57.968104
question_mark_20250710_060653,with_question_mark,811,What characteristic identifies the French ancestry of some South Africans?,What characteristic identifies the French ancestry of some South Africans,What characteristic identifies the French ancestry of some South Africans?,surnames,french and roman origin,0.0,0.0,0.0,4,True,2025-07-10T06:27:58.567723
question_mark_20250710_060653,with_question_mark,812,What Revolutionary War midnight rider was a Huguenot descendant?,What Revolutionary War midnight rider was a Huguenot descendant,What Revolutionary War midnight rider was a Huguenot descendant?,Paul Revere,huguenot,0.0,0.0,0.0,1,True,2025-07-10T06:27:59.332104
question_mark_20250710_060653,with_question_mark,813,What signer of the Articles of Confederation was descended from Huguenots?,What signer of the Articles of Confederation was descended from Huguenots,What signer of the Articles of Confederation was descended from Huguenots?,Henry Laurens,robert morris,0.0,0.0,0.0,2,True,2025-07-10T06:27:59.970684
question_mark_20250710_060653,with_question_mark,814,In what city is the last Huguenot congregation in the US?,In what city is the last Huguenot congregation in the US,In what city is the last Huguenot congregation in the US?,"Charleston, South Carolina",los angeles,0.0,0.0,0.0,2,True,2025-07-10T06:28:00.447508
question_mark_20250710_060653,with_question_mark,815,What church in Virginia is maintained by Huguenots as a historic shrine?,What church in Virginia is maintained by Huguenots as a historic shrine,What church in Virginia is maintained by Huguenots as a historic shrine?,Manakin Episcopal Church,the huguenot church,0.0,0.3333333333333333,0.3333333333333333,3,True,2025-07-10T06:28:01.106631
question_mark_20250710_060653,with_question_mark,816,In what state is the largest Huguenot Society located?,In what state is the largest Huguenot Society located,In what state is the largest Huguenot Society located?,Texas,south carolina,0.0,0.0,0.0,2,True,2025-07-10T06:28:01.669960
question_mark_20250710_060653,with_question_mark,817,What industry was centered in Bedfordshire?,What industry was centered in Bedfordshire,What industry was centered in Bedfordshire?,lace,agriculture,0.0,0.0,0.0,1,True,2025-07-10T06:28:02.148137
question_mark_20250710_060653,with_question_mark,818,What style of lace is erroneously believed by some to have Huguenot influence?,What style of lace is erroneously believed by some to have Huguenot influence,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',bots point,0.0,0.0,0.0,2,True,2025-07-10T06:28:02.721709
question_mark_20250710_060653,with_question_mark,819,What reference is there to Huguenot lacemakers in the 19th century?,What reference is there to Huguenot lacemakers in the 19th century,What reference is there to Huguenot lacemakers in the 19th century?,twenty-five widows who settled in Dover,silk weaving,0.0,0.0,0.0,2,True,2025-07-10T06:28:03.109581
question_mark_20250710_060653,with_question_mark,820,When did Mechlin lace develop?,When did Mechlin lace develop,When did Mechlin lace develop?,first half of the eighteenth century,2008,0.0,0.0,0.0,1,True,2025-07-10T06:28:03.514823
question_mark_20250710_060653,with_question_mark,821,What were the two Huguenot neighborhoods created in Berlin?,What were the two Huguenot neighborhoods created in Berlin,What were the two Huguenot neighborhoods created in Berlin?,Dorotheenstadt and Friedrichstadt,huguenot neighborhood,0.0,0.0,0.0,2,True,2025-07-10T06:28:04.035039
question_mark_20250710_060653,with_question_mark,822,What portion of Berlin's population spoke French by 1700?,What portion of Berlin's population spoke French by 1700,What portion of Berlin's population spoke French by 1700?,one-fifth,15 -- 20 %,0.0,0.0,0.0,4,True,2025-07-10T06:28:04.466998
question_mark_20250710_060653,with_question_mark,823,Why did Berlin Huguenots switch to German from French in their services?,Why did Berlin Huguenots switch to German from French in their services,Why did Berlin Huguenots switch to German from French in their services?,in protest against the occupation of Prussia by Napoleon,protest against the occupation of prussia by napoleon,0.0,0.9411764705882353,0.8888888888888888,8,True,2025-07-10T06:28:05.580121
question_mark_20250710_060653,with_question_mark,824,What years did this occupation take place?,What years did this occupation take place,What years did this occupation take place?,1806-07,paleo - indian,0.0,0.0,0.0,3,True,2025-07-10T06:28:06.281181
question_mark_20250710_060653,with_question_mark,825,What other Northern European cities had Huguenot congregations?,What other Northern European cities had Huguenot congregations,What other Northern European cities had Huguenot congregations?,"Fredericia (Denmark), Berlin, Stockholm, Hamburg, Frankfurt, Helsinki, and Emden",new york city,0.0,0.0,0.0,3,True,2025-07-10T06:28:06.705328
question_mark_20250710_060653,with_question_mark,826,Which central European country had a Calvinist ruler?,Which central European country had a Calvinist ruler,Which central European country had a Calvinist ruler?,Prussia,germany,0.0,0.0,0.0,1,True,2025-07-10T06:28:07.169606
question_mark_20250710_060653,with_question_mark,827,"After Huguenots fled France, their last remaining bastion was where?","After Huguenots fled France, their last remaining bastion was where","After Huguenots fled France, their last remaining bastion was where?",Cévennes,england,0.0,0.0,0.0,1,True,2025-07-10T06:28:07.818779
question_mark_20250710_060653,with_question_mark,828,What did the 18th century Huguenot group call themselves?,What did the 18th century Huguenot group call themselves,What did the 18th century Huguenot group call themselves?,Camisards,french protestants,0.0,0.0,0.0,2,True,2025-07-10T06:28:08.512217
question_mark_20250710_060653,with_question_mark,829,Against whom did the Camisards rise up to fight?,Against whom did the Camisards rise up to fight,Against whom did the Camisards rise up to fight?,the Catholic Church in the region,against whom,0.0,0.0,0.0,2,True,2025-07-10T06:28:08.875970
question_mark_20250710_060653,with_question_mark,830,French troops put down the Camisard uprisings between what years?,French troops put down the Camisard uprisings between what years,French troops put down the Camisard uprisings between what years?,1702 and 1709,1710 -- 1711,0.0,0.0,0.0,3,True,2025-07-10T06:28:09.438466
